source_file,paragraph_id,text,language,length
Valoracion-bienestar-perros-gatos.pdf,150,proteccin + Vinita contate constantes = Meads vias ys Puede presema bre,es,71
Valoracion-bienestar-perros-gatos.pdf,151,Pestacsn,ca,8
Valoracion-bienestar-perros-gatos.pdf,152,lugares segura’ {hares la manpulcin,es,35
Valoracion-bienestar-perros-gatos.pdf,153,Cambio en at compotamiento,es,26
Valoracion-bienestar-perros-gatos.pdf,154,famaabiesantisca + ngietud,it,26
Valoracion-bienestar-perros-gatos.pdf,155,cabesa agachade column + No dele en al died Pupilaciatadasy taqucadia,es,69
Valoracion-bienestar-perros-gatos.pdf,156,vertebral rguesda destinads | Puede presertarinconenle STSon'2 tumbs de forme + Aumentoenlaagesiin — elnmoiided,es,111
Valoracion-bienestar-perros-gatos.pdf,157,"ceo aroma Se"" csconde por periods » Rigder muscular + Movirentos gies trees teptacones",es,86
Valoracion-bienestar-perros-gatos.pdf,158,1 baja deacalrey de ugar,so,24
Valoracion-bienestar-perros-gatos.pdf,159,Entre los parémetros que rfieen Kent y Moloney (2020) para la valeracisn préctica del dolor por ‘maltrato violencia hacalos perros y gatos estén,es,144
Valoracion-bienestar-perros-gatos.pdf,160,"a. Observarel comportamientoylainteraccién de ‘animal ean elentorne,",es,68
Valoracion-bienestar-perros-gatos.pdf,161,"»b, Determinar si el animal presenta acitudes 0 postures anormales, como ta porcién de lor ‘miembros, cabeza, cello oejasy cola denticar ‘cambios ene paso, por ejemplo cojeras",es,175
Valoracion-bienestar-perros-gatos.pdf,162,Acerarse al animal para observar su actitud 6 velocidad de respuesta ante una amenaza potencial la baja reactvidad o respuesta indica {ue el animal puede estar adolorido).,es,171
Valoracion-bienestar-perros-gatos.pdf,163,depts?,ca,6
Valoracion-bienestar-perros-gatos.pdf,164,"4. Observar signes de baja condcién corporal,",es,45
Valoracion-bienestar-perros-gatos.pdf,165,"condicin delapely pelo, presencia de pardetos externos,heridas u otros Signos de enfermedad.",es,92
Valoracion-bienestar-perros-gatos.pdf,166,Revisor los valores fisildgios para detectar:,es,45
Valoracion-bienestar-perros-gatos.pdf,167,"+ ilatacién de las pupiias, ojos muy abiertos ‘mostrando a eclerdtica™",es,70
Valoracion-bienestar-perros-gatos.pdf,168,+ Cambios en la frecuencia cardiaca © pulso (taquiarai),es,55
Valoracion-bienestar-perros-gatos.pdf,169,"+ Esfuero respiratorio (aumento de la frecuencia respratora, profundidad, jadeo)",es,80
Valoracion-bienestar-perros-gatos.pdf,170,+ Cambios ena temperatura corporal,es,34
Valoracion-bienestar-perros-gatos.pdf,171,"{ Stdor, temblores, incremento. del tone muscular",es,49
Valoracion-bienestar-perros-gatos.pdf,172,+ Incremento en a deposicén de hecesuorina,es,42
Valoracion-bienestar-perros-gatos.pdf,173,* Depresign y agresién hacia el observador particularmentecuando seletoca,es,73
Valoracion-bienestar-perros-gatos.pdf,174,‘SOBRE EL COMPORTAMIENTO Y LOS ESTADOS MENTALES.,en,48
Valoracion-bienestar-perros-gatos.pdf,175,"El concepto de emocién involuca bisicamente Ia presencia de patrones de respusstar fsiolépicas 4 de conductas tipias de una especie, debidas a lina stuacén eanereta, Dentro de estos patronese pueden encontrar dos grandes tpos de respuesta, las positives y las negativas",es,269
Valoracion-bienestar-perros-gatos.pdf,176,"En general, cuando la literatura se refiere a femocione, se considera al entimiente y no 2 [a conducta que se genera pore mismo. Sin embargo, Sseha determinade que son estas conductas las que tienen consecuencas para que los mecanismos de supervivenca sean dptimes,",es,265
Valoracion-bienestar-perros-gatos.pdf,177,as emeciones como patrones de respuesta estén constituidas por tres componentes principales: los ‘conductuales los autonémicos y los hormonales,es,143
Valoracion-bienestar-perros-gatos.pdf,178,"Cada uno de estos componentes cumple con una funcién necesaria al presentar una respuesta. Los cambios observables de manera ripida son el Sumento de la frecuencia cardiac y mayer energia 4 nivel muscular, por la presencia de faciitadores biologics coma lo son la secreién de adrenaina ylanoradrenalna,produciendo no slo cambios 2 nivel metabdico general sino nivel cerebral,",es,375
Valoracion-bienestar-perros-gatos.pdf,179,"‘cuando un animal sufte ests, secrta hormonas como la adrenalina y noradrenalin, y hormonas",es,91
Valoracion-bienestar-perros-gatos.pdf,180,"festeroides. Estas hormanas generan cambios fisiolégios que pueden resutar en enfermedades cardiovasculaes, generar cambios 2 nivel de absorcin de minerles yo provocarladepradacién fe proteinasy gresae.",es,202
Valoracion-bienestar-perros-gatos.pdf,181,"La relevancia de detallar estas stuaciones en este Manual es para sefalar que las emaciones que provoca el maltrato en las perros gatos, y también fen los animales, pueden tener consecuencias negativas muy importantes, incluso la muerte",es,236
Valoracion-bienestar-perros-gatos.pdf,182,ALTERACIONES EN LA CONDUCTA,pt,27
Valoracion-bienestar-perros-gatos.pdf,183,Eston tes tipos principales de alteraciones en la conduct,es,57
Valoracion-bienestar-perros-gatos.pdf,184,"a, Cuando Ia cantidad © intensidad en que se presenta son diferentes la normal en la misma especie",es,98
Valoracion-bienestar-perros-gatos.pdf,185,"b. Cuando el objetivo u objeto al que van digas, ro correspande 3 (2 funcién principal de lo propia conducta,",es,109
Valoracion-bienestar-perros-gatos.pdf,186,Aquallas en donde simplemente no se entiende fen primera instancia et porgué las presenta un indiviguo.,es,103
Valoracion-bienestar-perros-gatos.pdf,187,"Se sabe en la actualidad que, en general, el Gesencadenante de Ia mayoria de las conductas anormalesenciferentesespeces,estdrectamente ‘elacionado con falls en la adaptacin al ambiente, ya sea fisico © social, en donde un animal tiene quevivr",es,242
Valoracion-bienestar-perros-gatos.pdf,188,"Elresutado de estainadaptacién eso quese conoce como ertadas emocionales negatives, ente los due se encuentran la ansiedad, [a fustacin en la ‘ealzacién de actividades, miedo el aburimiento ren una fare cat terminal estado depresiva, La fats de consistencia en el trata hacia un perro 0 fate, como [a falta de rutina, el premiarycactigar onductas parecdas, as fllas en la interpretacisn te sefales de comunicacign entre responsables Yy-animales, los desérdenes sociales -humanos Darticularmente importantes en la relacién con los Derras, tae malas condiciones de alojamiento © Inclus la falta de ejercico, todas son situaciones que pueden generar estos estados emocionales negatives.",es,683
Valoracion-bienestar-perros-gatos.pdf,189,"En al tratamiento de estos problemas se utiizan medidas terapéuticas para reestucturar_ y/o restablecer la relacién entre el responsable y el animal, por diferentes téenicas de modification Conductual, ambiental, en muchos cases, el apoyo farmacalégico.",es,253
Valoracion-bienestar-perros-gatos.pdf,190,PROBLEMAS CONDUCTUALES ESPECIFICOS,de,34
Valoracion-bienestar-perros-gatos.pdf,191,"Como ya se coments, los problemas conductuales pueden ser de diferentes tipes, que de manera Beneral pueden involucrar estados de ansiedad, miedo, estés y/o agresion, que se manifistan Seg el incviduo del que se tate. A continuacion se eapican brevemente aquellos problemas que, tanto en perros como en gatos, pueden generar una conduct o respuesta emeciona",es,357
Valoracion-bienestar-perros-gatos.pdf,192,EN PERROS,tl,9
Valoracion-bienestar-perros-gatos.pdf,193,Los perros son propensos a voclizar en diferentes contestos. Sus pattones acsicos se dviden en os categorias: un tipo de sefales consiste en “onidos fuerte: “uidosoe” de baja fecuencia como el grufido y el ladrdo; el oto se caracteriza por onidos muy lars y enfonados de ata frecuencia,es,285
Valoracion-bienestar-perros-gatos.pdf,194,"como aude ygimoteo(Heiblum, M, 2011)",pt,36
Valoracion-bienestar-perros-gatos.pdf,195,"fo sonidos generimente denotan tendencias stosasycalmantes(Heilum, M, 2012, se ha encontrada que el ladride depende del",es,119
Valoracion-bienestar-perros-gatos.pdf,196,"contosto en el que se encuentre el animal, Por ejemplo, cuando un pero esté asia, produce iad cis respecto al iadrido de un pero que fue sorprendie por algun po de ruido (por empl el timbre de a asa.",es,199
Valoracion-bienestar-perros-gatos.pdf,197,Sehavistotambién que eltipo de ldrdo puede variar,es,49
Valoracion-bienestar-perros-gatos.pdf,198,"mucho en funcén del estado de dnimo del per: eres, ego, miedo ansiedad Ms, A, 20 Demanera general sepueden derencarlas seiales",es,126
Valoracion-bienestar-perros-gatos.pdf,199,"lig: localizacin, reunién del grupo",es,35
Valoracion-bienestar-perros-gatos.pdf,200,"ride: lara, exctaci, emi: miedo, asiedad, dolor Chili: miedo dolor",es,66
Valoracion-bienestar-perros-gatos.pdf,201,ct infantil,en,11
Valoracion-bienestar-perros-gatos.pdf,202,"5 una respuesta emocional y fisicégica 2 eventos externas, Puede definise como cualquier fambio que cause tensién fiiea © emacional ‘que desencadene mecanizmos",es,159
Valoracion-bienestar-perros-gatos.pdf,203,Sdaptarse ala situacion amen,ca,28
Valoracion-bienestar-perros-gatos.pdf,204,te. Pero cuando,es,15
Valoracion-bienestar-perros-gatos.pdf,205,"esta respuesta es excesiva, actia en detrimento Gel individu y se converte en estréspatolégeo 0 istés (ase erdrica),pudiendo lear incluso hata la muerte. Este proceso también es canocde como Sindrome General de Adaptacin.",es,221
Valoracion-bienestar-perros-gatos.pdf,206,"‘Algunos autores llaman dltrés © malestar alas respuestas que interferen con el bienestar, Ia reproduccién 0 la alimentacién del individuo, Yy que pueden provocarie cambios. patolépices, Uleeras "" gistieas 0 intestinales, urticaria, Jinmunodefciencias, asi come alteraciones en =u comportamiento (Brazile, JE, 1987) su estado femocional (nor, 2014),",es,349
Valoracion-bienestar-perros-gatos.pdf,207,Signoscanductuoles de estrés en perros:,es,39
Valoracion-bienestar-perros-gatos.pdf,208,"+ Cambios en ta actividad fsea: Caminatae sin sentido. inactividad excesiva + Elminacin: Onnarodetecar { Agresén: Mostrar conductas agonists para alejarelestimulo (grr ladrar,aventarse,tatar Ge morder, morder) + Anoresia {Cambios la distancia del estilo etresante *Eitacién Inerementar distancia de estimulo + Ezconderse: Evita el contacto visual can el cestimuloestresante + Buscar contacto con humanos u_ otros animales cn los que tenga buena elacion + Excavar + Cambio en lenguaie corporal = Oreja aplastadas Colaba 1 Sitacén visual * ocaizcisn",es,547
Valoracion-bienestar-perros-gatos.pdf,209,+ Aparcién de conduetas (repetitivas en estréserénico *Lamido excesivo,es,70
Valoracion-bienestar-perros-gatos.pdf,210,Chuparse las patas,id,18
Valoracion-bienestar-perros-gatos.pdf,211,Darwueltao gar,cy,14
Valoracion-bienestar-perros-gatos.pdf,212,Persegursu cla,ca,14
Valoracion-bienestar-perros-gatos.pdf,213,Correrpréximo a una cerca con secuencia,es,39
Valoracion-bienestar-perros-gatos.pdf,214,repetitive,sq,10
Valoracion-bienestar-perros-gatos.pdf,215,+ Persecucén de “moscasimaginaras”,es,34
Valoracion-bienestar-perros-gatos.pdf,216,Nuestra “sefiales de alma”,es,26
Valoracion-bienestar-perros-gatos.pdf,217,Bosterar,ro,8
Valoracion-bienestar-perros-gatos.pdf,218,Lamerseethocico|,en,16
Valoracion-bienestar-perros-gatos.pdf,219,"Vottear a cabeza, daree a wel",en,29
Valoracion-bienestar-perros-gatos.pdf,220,"CCaminaren curva, no derecho",es,28
Valoracion-bienestar-perros-gatos.pdf,221,Sentaree dando la expalds|,es,26
Valoracion-bienestar-perros-gatos.pdf,222,CCaminarlentamente,es,18
Valoracion-bienestar-perros-gatos.pdf,223,Olsquear el suelo,ca,17
Valoracion-bienestar-perros-gatos.pdf,224,estereotipadas,es,14
Valoracion-bienestar-perros-gatos.pdf,225,Signosfisildgicos deestrés en pers:,ca,35
Valoracion-bienestar-perros-gatos.pdf,226,+ Cambio (aumento 0 disminucién) en frecuencia cardiaca,es,55
Valoracion-bienestar-perros-gatos.pdf,227,+ Cambio (aumento 0 disminucién) en frecuencia respirataria,es,59
Valoracion-bienestar-perros-gatos.pdf,228,"+ Cambio (aumento 0 slsminucién) en presién arterial,",es,53
Valoracion-bienestar-perros-gatos.pdf,229,+ Incremento en temperature corpral,it,35
Valoracion-bienestar-perros-gatos.pdf,230,1 Ineremento en la incdencia de enfermedades infecciosae,es,56
Valoracion-bienestar-perros-gatos.pdf,231,Diarreae,es,8
Valoracion-bienestar-perros-gatos.pdf,232,Tos,en,3
Valoracion-bienestar-perros-gatos.pdf,233,Estornudos,pt,10
Valoracion-bienestar-perros-gatos.pdf,234,sadeo,es,5
Valoracion-bienestar-perros-gatos.pdf,235,Salvacén,hu,8
Valoracion-bienestar-perros-gatos.pdf,236,Dilatacin pupa.,id,15
Valoracion-bienestar-perros-gatos.pdf,237,Lesinescutaneas(pérdida de pelo ouleracones),es,44
Valoracion-bienestar-perros-gatos.pdf,238,sincausa aparente,it,17
Valoracion-bienestar-perros-gatos.pdf,239,Ansiedad en perros,es,18
Valoracion-bienestar-perros-gatos.pdf,240,"2 oncedod es una reacciin a un peligro 0 incertdumbre prospect © maginaria A efeencla el estén ansiedad es un sentimiento de inquetud © aprehensiin barado en estimulos recientes y en ferperencias previas, que depende de la habiléad ara predeci un riesgo futuro, Los eventos que en Su momento generaron estrés miedo, quedan almacenados en la memoria y pueden ser evocades, Scan los sistemas emocionales en el individ, Esta evocacion puede oxi solo a rive cerebral sn testimulos concuretes, pero con las consecuencias fsioldgcas 0 conceptuales que un sentimiento provoca Laansiedadeslarespuestaanteunastuaisn eriesgorealoimaginaria que puedeserdesventsjosa ‘incluso asimaral individ oxo, 2014),",es,692
Valoracion-bienestar-perros-gatos.pdf,241,Signoscanductuoles de ansiedaden perros:,es,40
Valoracion-bienestar-perros-gatos.pdf,242,+ Cambiosen a actividad inmate’ * Deambularconstantemente * parwuetas sin sentido + nguetud + Cambios en as tania de figure més cercana + Permanecer cerca deuna persona voto perro + Cambiosen el apetito (incu Is anorexia),es,221
Valoracion-bienestar-perros-gatos.pdf,243,Signosfisilégices de ansiedd en perros,es,38
Valoracion-bienestar-perros-gatos.pdf,244,umento de a frecuencia cardiaca ‘umento de a frecuencia espirstoria Temblores musculares,es,88
Valoracion-bienestar-perros-gatos.pdf,245,Salvacén,hu,8
Valoracion-bienestar-perros-gatos.pdf,246,"Ateraciones gastrointestinales (haces blandas, con moco quidas, frecuentes, ante stuaciones complicadas para el pacient, sin problemas cxginicos)",es,145
Valoracion-bienestar-perros-gatos.pdf,247,Miedo en perros,es,15
Valoracion-bienestar-perros-gatos.pdf,248,"I miedo es una emocién de alarm y agiacién causada por un peligro real o imaginario. Las respuestas de miedo pueden deberse a diferentes factores como: personas, objetos, situaciones Socials (muchedumbre con ride), otros animales, experiencia previas, entre otros",es,263
Valoracion-bienestar-perros-gatos.pdf,249,‘Signa conductuoles de miedo en perros + Escape (uid),es,53
Valoracion-bienestar-perros-gatos.pdf,250,"+ Evitacion (ongelamiento,inmoviidad) + Defensa agresién}",es,57
Valoracion-bienestar-perros-gatos.pdf,251,Signs fisilégices de miedo en peros:,es,36
Valoracion-bienestar-perros-gatos.pdf,252,+ Aumenta dela frecuencia cardiaca,es,34
Valoracion-bienestar-perros-gatos.pdf,253,1 salivciin 1 Eliminacin orinayfoheces),es,39
Valoracion-bienestar-perros-gatos.pdf,254,Agresividaden peros,pt,19
Valoracion-bienestar-perros-gatos.pdf,255,"Demanerapréctica,laagresvidadsepuedeclasiiar ends grandes grupos Is fensiva ya detensiva",es,88
Valoracion-bienestar-perros-gatos.pdf,256,"En la agresvidad ofensva ol animal mantiene el cuerpo erguido, as extremidades extendidas, tas teas erguldasyhacia adelante, lacolalevantada, la ‘mirada fa ls labios retraidos mostrando sol os Incisivos los caninos. En la agreshidad defensivael animal mantiene el cuerpo agachado, con ls reas hacia ade, La cola aja, el pela del lomo erizado y los labios retraidos mostranda también los molars,",es,394
Valoracion-bienestar-perros-gatos.pdf,257,Signescanductuoles de agresvded en pers:,fr,40
Valoracion-bienestar-perros-gatos.pdf,258,Fiala mirada Tension corporal Enseiarlos lentes Eriarel pelo rue,es,64
Valoracion-bienestar-perros-gatos.pdf,259,Gadrar,cy,6
Valoracion-bienestar-perros-gatos.pdf,260,ventarse ‘ratarde morder,nl,24
Valoracion-bienestar-perros-gatos.pdf,261,Signs fisilégices deagresvided en peros:,fr,40
Valoracion-bienestar-perros-gatos.pdf,262,umento en frecuencia cardiac ‘umento en frecuencia repiratoria ‘Aumento en temperatura corporal Salvacién,es,105
Valoracion-bienestar-perros-gatos.pdf,263,Dilatacinpupitar,ca,16
Valoracion-bienestar-perros-gatos.pdf,264,EN GATOS,de,8
Valoracion-bienestar-perros-gatos.pdf,265,"gato es un animal con patrones decompo bien defnios pero que, a pesar de su adapta puede sufraferaciones en el entore humane, ontibuir con su bienestar biscamente <e puede traducir en acciones concretas come provesr un amie ‘condiciones de_manejo iutriin y salud). rll Fico yemeciona.",es,284
Valoracion-bienestar-perros-gatos.pdf,266,"algunas stuaciones se puede obser {que un gato est surendo, como por ejemplo cuando {et enfermo por cualquier motivo; cuando e",es,126
Valoracion-bienestar-perros-gatos.pdf,267,"ido ex _maltratado, las",es,23
Valoracion-bienestar-perros-gatos.pdf,268,"otroscarosesmediflvloraro dare cuenta que hay un grado de malestaro sufrimientoen especial si ste ex emaconal, En estos casos pueden aparecer ‘fale 0 inlus algunessignos siolgios. tar compoctamientas anormales dei res, por",es,222
Valoracion-bienestar-perros-gatos.pdf,269,"ejemplo por i ivasin pet ‘0 animal persona, lo que puede desencadenaria ‘marcacién tetra con ering; oa falta de higiene © tl cambio de arena en su arenero, puede produces ricci ydefecacién fuer de éte,",es,201
Valoracion-bienestar-perros-gatos.pdf,270,ents del teritorio por,es,22
Valoracion-bienestar-perros-gatos.pdf,271,-Algunos dels signosfisildgicosy conductuales que pueden expreraralteracinemocional en gatos on,es,95
Valoracion-bienestar-perros-gatos.pdf,272,"Tabla. Marcadores de alteraciin ‘emocional en el gat,",es,53
Valoracion-bienestar-perros-gatos.pdf,273,eran de la conducta eliminator (ori Diversos grados de agresin int,es,66
Valoracion-bienestar-perros-gatos.pdf,274,"interespciicos Pica’, ingestion su",it,34
Valoracion-bienestar-perros-gatos.pdf,275,rs,sv,2
Valoracion-bienestar-perros-gatos.pdf,276,6. Enfermedades del tracto urinario inferior Ieiopstica (en susceptibles),es,73
Valoracion-bienestar-perros-gatos.pdf,277,1. Ataques asmitcos (en susceptibles),es,37
Valoracion-bienestar-perros-gatos.pdf,278,"@. Alteracién de la conducta  materna {canibalem, sbandono de eae, ete)",es,71
Valoracion-bienestar-perros-gatos.pdf,279,9. Conducta esterectipadas caracterizadas por acciones repettivas queno tienen funcin ti paral animal,es,101
Valoracion-bienestar-perros-gatos.pdf,280,40.Estedor inhibitors donde disminuye ta Ingetién de alimentos y la actividad fisica al principio durante eda y luego de forma permanente,es,137
Valoracion-bienestar-perros-gatos.pdf,281,Vocalizaciones en gatos,es,23
Valoracion-bienestar-perros-gatos.pdf,282,"Los gatos pueden expresar emociones amistosas, temerosasy agresivas usando vecalizaciény posta corporal. Las vocaizaciones de los gatos ocurren Drincipalmente en cuatro tipos de interacciones fagresva, sewal, madregatito e interaciones hhumane-gato (Bradshaw y Cameron-Beaumont, 2000) Sin embargo, los gatos por lo general son Silenciosos ycautlosos, los mauldesy onroneo Son su repertorio més habitual, aunque se tienen ‘registrados mis de 60 sonidos dstintosy sobre todo Ge noche (ili, 1, 2006)",es,496
Valoracion-bienestar-perros-gatos.pdf,283,"as vocalzacones se pueden clasifiar de dstintas ‘maneras,no obstante, también hay sus diferencias agin ta raza y el indivduo, aqui citamos unos ejemplos:",es,153
Valoracion-bienestar-perros-gatos.pdf,284,"anronee. Es el sonido flino de bao volumen més ‘conocido, Se trata de una comunicacén vocal que =e realza oa la boca ceraday es una forma derelcisn {eneralmente de placer Ea primera comunicacisn lente la madre y sus cachortos mientras amamant,",es,243
Valoracion-bienestar-perros-gatos.pdf,285,"‘uandoloacarcian, cuando descansaelajadamente, aunque también pueden hacero cuando estén tenfermas lsionados (Case, L, 2003) Se asoca alas contracciones rpidas de los misculos de La laringe Y del eiatragma (Magne, N. 2017). Puede ser muy \aviado dependiendo del objetivo.",es,271
Valoracion-bienestar-perros-gatos.pdf,286,"Murmulios Como el ronroneo y tudo. gutural que emiten al saludar al humano. Son sefal de Bienestar y se emiten con la boca cerrada. Van Grgidos frecuentemente al tutor 0 cuidader, para tencuentros amstosos como establecer contacto al ugar pedir comida",es,251
Valoracion-bienestar-perros-gatos.pdf,287,"Silbidos. Se usa come defensa cuando el gat tiene ‘miedo, est acarralace o busca ceuadir amenazae",es,97
Valoracion-bienestar-perros-gatos.pdf,288,"‘Sea, Sonido emitido que suena a ""s""o “ch, como defensa anteun agresor",es,70
Valoracion-bienestar-perros-gatos.pdf,289,"Sonidosforzades. Retunufo, bufdo, guido, et. roducidos cuando el gato est estresado;seemiten on la boca abiert,",es,111
Valoracion-bienestar-perros-gatos.pdf,290,"Sonidos vocals. Uno de los més comunes ""miau’, sonido que combina et brie y cerar La boca, drgide a cuidadoresotutores vara segin el, indivduo y se usa para entablar contacto amistoso 6 peaiinteraccin, juege o comida. (Case, L, 2003; Rodriguez, C2003)",es,251
Valoracion-bienestar-perros-gatos.pdf,291,"Por su intensidad (Rodriguez, C, 2003), se pueden clasifier como:",es,65
Valoracion-bienestar-perros-gatos.pdf,292,"Sonides bojos.Ronroneo y otros que demandan atencin para pedi algo, saludar, etc, semejante 3 tis murmlo.. mmm,",es,111
Valoracion-bienestar-perros-gatos.pdf,293,"Sonitos de media intensidad. Entre estos se fencuentran la varedades del ""miau”y sus maltipes ‘Sgnificadas para expresar algo 0 emocién. Es cart, vadesde el ""miuuuu” que denota que algotelastima ‘bel “mr-ou-ou-ou” 0° mi-auu"" cuando van a comer.",es,244
Valoracion-bienestar-perros-gatos.pdf,294,"Sonidos de gran intensidad. Como elbufdo,cilidos pritosantestuaciones como pacas reproductvas, confctos, advertenca, miedo incluso el toro al cbservarpijarosa través dela ventana",es,178
Valoracion-bienestar-perros-gatos.pdf,295,Estrés en gatos,ca,15
Valoracion-bienestar-perros-gatos.pdf,296,"Como en el caso de los perres, en los gatos e! estes es una reaccin fisilogiea normal aun dato fsico © emocional que desencadena mecanismos necesariosparaadaptarsealasituacénamenazante Pero cuando esta respuesta es excesiva, actia en Getrimento del animal y se converte en estes patoldgcoo aistrés (fase crénica), pudiendo llegar incluso hasta la muerte. lgunes autores llaman ists o malestar ala Fespuestas que itefieren con el Bienestar, la reproduccisn y a limentacisn Gel indivduo, y que pueden provecare cambios patoldgcos, lceras gistricas 0 intestinale, Uricara,nmunodefciencias, asi como alteraciones fen su comportamiente (Breazile, LE, 1987) y su ‘estado emacional nor, 2014),",es,686
Valoracion-bienestar-perros-gatos.pdf,297,Ansiedad en gatos,es,17
Valoracion-bienestar-perros-gatos.pdf,298,"camo se mencioné anteriemente, a diferencia del fears, fs ansiedad ex un sentmiento de inquetud © aprchensin barado en estimulos recientes y en ferperencias previas, que depende de la habiléad ara predeci un riesgo futuro, Los eventos que en Su momento generaon etrés miedo, quedan",es,281
Valoracion-bienestar-perros-gatos.pdf,299,"slmacenados en la memoria y pueden ser avocados, fctiondo los sistemas emoconales en et gto, Es fevocacién puede ocutir solo a nivel cerebral, sin estimulos concurentes, pero con ls consecuencias fisoldgicas © conceptuales que un sentimiento provocs.Laansiedadeslarespuestaanteunasituacion eriesgorealoimaginaria, que puedeser desventajosa tinciueolasimaral ind oxo, 204),",es,372
Valoracion-bienestar-perros-gatos.pdf,300,Miedo en gatos,es,14
Valoracion-bienestar-perros-gatos.pdf,301,"Elmiedo esuna respuesta emocionalanteun peligro actual 9 potencal y que, a diferencia del estes 0 Ia ansiedad, e¢ recanocido en forma conscent, Se presenta cuando una sefal interna comunica la presencia de un peligro extero. Esta emocin puede desencadenarse ain sn conacimianta previo Ge loquelo ests provocando.",es,312
Valoracion-bienestar-perros-gatos.pdf,302,Puede provocartrestipas derespuestasconsecutivas Aue tienen por objeto alejarse del peligro pasar inadvertios:,es,110
Valoracion-bienestar-perros-gatos.pdf,303,"4 Pasiva,queconssteen""pardlisis’congelamiento © inmoviizacién que puede llegar al estado 2. Deescape ohuids, que consist en aljase de a 23, Aethva,cuandalaalternativa de hues imposible Yel animal no a logrado ahuyentar al agente ‘Ue le extéprovocando miedo, nae queds mie (qe el recurso de enfrentarse a ly entonces xhibe una conduct que parece agresiva 0 de ataque” (oor, 2014)",es,378
Valoracion-bienestar-perros-gatos.pdf,304,Tabla2.,sw,7
Valoracion-bienestar-perros-gatos.pdf,305,"ignos observables de estrés,ansiedad o miedo en los gatos",es,57
Valoracion-bienestar-perros-gatos.pdf,306,"+ Nervoso (nguiets, incapar de |» Slecivo(cllade,aohace vido) + Nace outst postuas Iranteners exten reposo) | + Depimid beast acide} de rtabitdad",es,145
Valoracion-bienestar-perros-gatos.pdf,307,"+ seg eso ""Congelda (etic sin respuesta + Intento de mordida (busca 1 Aleta (aa expecta ambiente i a etinulos que lo” morder pero nolo lg) “ipeeseive feplta Wliment, rodean) +52 ""avanta hada agesor",es,197
Valoracion-bienestar-perros-gatos.pdf,308,"tisveWelmente =. sonidos 6 |+ Eauporoso (desconectado de ""(se dige de manera abupta",es,83
Valoracion-bienestar-perros-gatos.pdf,309,"+ Vipin (ola expectatva dela que |» Sumo. (posture. ba, easho,",es,62
Valoracion-bienestar-perros-gatos.pdf,310,"pode suceser no desea} ras hacia as, mada desvad puede ensefar viene boca Se)",es,77
Valoracion-bienestar-perros-gatos.pdf,311,(ceaida de pelo oes),pt,20
Valoracion-bienestar-perros-gatos.pdf,312,Agresivided en gatos,no,20
Valoracion-bienestar-perros-gatos.pdf,313,"Laconductaagresivaes un fenémene heterogéneo, es decir, puede aparecer en contextos muy variados Yy ser consecuencia de diferentes mecanismes de control. La agresividad en gator domésticos se puede detonar por causa orpénica (dolor, enfermedad, etc}, por falta de socialzacién, por juego, redrigida (cuando hay un estado muy alto Ge excitaciényelanimalno puede ligaralobjetivo init, entonces agrede algo o a alguien mas cercano a él), por miedo, por defensa territorial e interseual, ue se dirge solo hacia los gatos det",es,520
Valoracion-bienestar-perros-gatos.pdf,314,"Todos estos tipas de agesvidad, a excepcin dela intrasenal, pueden diigse hacia personas, ots stor u otros animales. No obstanta a agresvidad or falta de socialzacién y la causada por juego Se diigen més frecuentemente hacia personas, mientras que la tertrialy la debi al miedo se (igen sobre toda Maca otros gatos",es,314
Valoracion-bienestar-perros-gatos.pdf,315,"tas causas menos frecuentes de agresividad fen gatos son la agresividad por dominancia, Ia maternal, la depredadora y la asociada a 1a dispersién {juego violento en cachorros generaimente familiares que finalize en [3 Separacin del grupo hasta quedar solitaro). La agresvidad maternal se dirige hacia otros gatos (trecuentemente machos) 0 hacia personas, normalmente desconocidasy, tal como su nombre indica, es propa das hembras con cris.",es,439
Valoracion-bienestar-perros-gatos.pdf,316,"Se han regisado también conductas por “apresvidad depredadora” que si bien se lrge normalmente hacia pequeRs mamiteros y ave, algunos autores indican que en ocasiones puede Giigise hacia las personas. En estos casos, el gato aaca las manos 0 los pies de la persona afecada, especialmente cuando ésta camina o mueve las ‘manos. Frecuentemente el gato se aleja crriendo ela. persona inmediatamente después de haberla mordideo arafiado, En algunas ocasiones puede mordery araiar lo sufcintemente fuerte como para produce una lesién. Sin embargo, es importante tenerencuenta quel gatoincluye en su comportamiento de juego secuencas propias de a conducta depredadora",es,661
Valoracion-bienestar-perros-gatos.pdf,317,"‘Algunos autores considran que la agresividad por ‘dominanciase dirgesolohaca personas Setrataia, concretamente, de los episodios de agresividad que ‘muestran algunos gatoscuandohansidoacariciados Gurante un perodo relatvamente largo por sus perconas responsable a tutoras.A menudo antes {el episodio de aresividad proplamente dich, «| gato mueve el extrema dela cola de un lado a oto ‘muy répidamente baja las reas, muestra las utas $,ocasionalmente,emite un sonida grave, bloquean paso de sus personas responsableso tutras, 0 ‘eclaman su atencign deforma muy marcas, 0 hace suponer a algunos autores que se tratara de animales que itentan controlar la conducta de su persona responsable tutoray que, en cierto modo, = camportan com (o hara un perra dominant, (antec V,X, 2002).",es,779
Valoracion-bienestar-perros-gatos.pdf,318,Signos conductuales:,es,20
